지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2023-03-08 11:38,15.3,0,208.8,1.4,1009.4,1019.6,49.4,3.33,2700
108,2023-03-08 11:39,15.3,0,203.8,2.5,1009.3,1019.5,50.8,3.37,2760
108,2023-03-08 11:40,15.4,0,223.5,1.8,1009.3,1019.5,49.2,3.41,2760
108,2023-03-08 11:41,15.4,0,169.8,1.9,1009.3,1019.5,50.4,3.45,2880
108,2023-03-08 11:42,15.5,0,166.2,2.4,1009.3,1019.5,49,3.49,2940
108,2023-03-08 11:43,15.5,0,172.8,2.7,1009.3,1019.5,48.6,3.53,2940
108,2023-03-08 11:44,15.6,0,170.4,2.8,1009.3,1019.5,48.4,3.57,3060
108,2023-03-08 11:45,15.6,0,182.7,2.5,1009.3,1019.5,49,3.61,3120
108,2023-03-08 11:46,15.6,0,188.9,2.7,1009.2,1019.4,48.4,3.65,3120
108,2023-03-08 11:47,15.6,0,199,2.7,1009.2,1019.4,47.2,3.68,3240
108,2023-03-08 11:48,15.7,0,183.6,1.6,1009.1,1019.3,48,3.72,3300
108,2023-03-08 11:49,15.8,0,171.5,1.8,1009.1,1019.3,48.1,3.76,3300
108,2023-03-08 11:50,15.9,0,187.4,2.9,1009.1,1019.3,49,3.79,3360
108,2023-03-08 11:51,15.9,0,195,2.8,1009.1,1019.3,47.9,3.82,3420
108,2023-03-08 11:52,15.9,0,181.9,2.8,1009.1,1019.3,47.4,3.86,3480
108,2023-03-08 11:53,16,0,166.8,2.6,1009.1,1019.3,47.1,3.9,3540
108,2023-03-08 11:54,16.1,0,174.9,2.8,1009.1,1019.3,47.6,3.95,3600
108,2023-03-08 11:55,16.1,0,156.3,3,1009.1,1019.3,47.4,3.99,3660
108,2023-03-08 11:56,16.1,0,177,4.1,1009.1,1019.3,46.6,4.03,3660
108,2023-03-08 11:57,16.1,0,181.1,5.7,1009.1,1019.3,47.5,4.06,3780
108,2023-03-08 11:58,16.1,0,183.7,5.1,1009.1,1019.3,46.7,4.11,3780
108,2023-03-08 11:59,16.1,0,209.5,4.1,1009.1,1019.3,46.6,4.14,3840
108,2023-03-08 12:00,16.1,0,182.7,5.5,1009.1,1019.3,46.2,4.17,3840
108,2023-03-08 12:01,16.2,0,173.9,3.5,1009.1,1019.3,46.3,4.22,3900
108,2023-03-08 12:02,16.3,0,176.5,4.1,1009.1,1019.3,45.9,4.26,3960
108,2023-03-08 12:03,16.3,0,184.8,2.7,1009.1,1019.3,45.5,4.3,4020
108,2023-03-08 12:04,16.4,0,220,2.3,1009.1,1019.2,45.7,4.35,4020
108,2023-03-08 12:05,16.4,0,217.1,3.6,1009.1,1019.2,46.5,4.38,4140
108,2023-03-08 12:06,16.4,0,187.2,3.2,1009.1,1019.2,45.6,4.42,4140
108,2023-03-08 12:07,16.5,0,186.8,2.6,1009,1019.1,46.4,4.45,4140
108,2023-03-08 12:08,16.5,0,202.3,3,1009,1019.1,46.3,4.48,4200
108,2023-03-08 12:09,16.6,0,195,4.3,1009,1019.1,44.9,4.52,4260
108,2023-03-08 12:10,16.7,0,172.3,4.1,1009,1019.1,45.3,4.56,4320
108,2023-03-08 12:11,16.7,0,173.7,4.2,1009,1019.1,45.4,4.61,4380
108,2023-03-08 12:12,16.7,0,168.3,4.6,1008.9,1019,44.9,4.64,4440
108,2023-03-08 12:13,16.8,0,175.4,3.9,1008.9,1019,45.8,4.68,4440
108,2023-03-08 12:14,16.8,0,177.9,4,1008.9,1019,44.6,4.72,4500
108,2023-03-08 12:15,16.8,0,174.5,4.2,1008.8,1018.9,44.1,4.75,4560
108,2023-03-08 12:16,16.8,0,189.8,4,1008.8,1018.9,44.4,4.78,4560
108,2023-03-08 12:17,16.8,0,188.3,3.5,1008.8,1018.9,44.9,4.8,4560
108,2023-03-08 12:18,16.8,0,194.8,3.1,1008.9,1019,43.9,4.83,4560
108,2023-03-08 12:19,16.8,0,173.1,4,1008.9,1019,44.8,4.86,4620
108,2023-03-08 12:20,16.8,0,180.7,3.3,1008.9,1019,44.4,4.89,4680
108,2023-03-08 12:21,16.8,0,202.4,3.1,1008.9,1019,43.8,4.93,4740
108,2023-03-08 12:22,16.8,0,187.6,4.4,1008.9,1019,44.7,4.97,4740
108,2023-03-08 12:23,16.9,0,176.2,3.2,1008.9,1019,43.8,5.02,4860
108,2023-03-08 12:24,17,0,183.7,4.3,1009,1019.1,44.4,5.06,4920
108,2023-03-08 12:25,17,0,194.8,3.5,1009,1019.1,44.2,5.11,4920
108,2023-03-08 12:26,17.1,0,180.7,2.3,1009,1019.1,44.9,5.15,5040
108,2023-03-08 12:27,17.2,0,179.1,3.9,1008.9,1019,43.5,5.18,5100
108,2023-03-08 12:28,17.2,0,180.3,3.7,1008.9,1019,42.9,5.22,5100
108,2023-03-08 12:29,17.3,0,162.1,4,1008.9,1019,43.2,5.26,5220
108,2023-03-08 12:30,17.4,0,188.6,2.9,1008.9,1019,43.4,5.3,5280
108,2023-03-08 12:31,17.4,0,257.3,2.7,1008.9,1019,41.7,5.34,5280
108,2023-03-08 12:32,17.5,0,270.8,3.4,1008.9,1019,42.5,5.37,5340
108,2023-03-08 12:33,17.4,0,215.5,2.5,1008.9,1019,42,5.41,5400
108,2023-03-08 12:34,17.5,0,227.9,2.2,1008.9,1019,42.4,5.44,5400
108,2023-03-08 12:35,17.5,0,191.9,2.7,1008.9,1019,42.2,5.47,5400
108,2023-03-08 12:36,17.6,0,196.3,1.4,1008.9,1019,42.5,5.51,5460
108,2023-03-08 12:37,17.7,0,220.9,3.4,1008.9,1019,42.4,5.55,5520
108,2023-03-08 12:38,17.7,0,231,2.1,1008.9,1019,41.5,5.59,5580
108,2023-03-08 12:39,17.7,0,271.2,2.8,1009,1019.1,43,5.63,5640
108,2023-03-08 12:40,17.6,0,231.3,3,1008.9,1019,43.1,5.65,5640
108,2023-03-08 12:41,17.6,0,201.8,4.3,1008.9,1019,42.9,5.68,5640
108,2023-03-08 12:42,17.6,0,224.3,4.3,1008.9,1019,41.8,5.7,5640
108,2023-03-08 12:43,17.5,0,222.8,2.8,1008.9,1019,43.3,5.72,5640
108,2023-03-08 12:44,17.5,0,251.1,3.7,1008.9,1019,41.8,5.74,5640
108,2023-03-08 12:45,17.5,0,193.5,1.7,1008.9,1019,42.8,5.75,5640
108,2023-03-08 12:46,17.5,0,213.4,2.1,1008.9,1019,42,5.75,5640
108,2023-03-08 12:47,17.5,0,179.8,4.2,1009,1019.1,44.1,5.76,5640
108,2023-03-08 12:48,17.4,0,196.4,3.9,1009,1019.1,43.3,5.78,5640
108,2023-03-08 12:49,17.4,0,213.1,3.9,1009,1019.1,42.3,5.78,5640
108,2023-03-08 12:50,17.4,0,191.6,3.2,1009,1019.1,42.2,5.79,5640
108,2023-03-08 12:51,17.3,0,235.7,2.8,1009,1019.1,43.4,5.8,5640
108,2023-03-08 12:52,17.3,0,247.2,3.2,1009,1019.1,43.7,5.81,5640
108,2023-03-08 12:53,17.2,0,201,3.7,1009,1019.1,44.2,5.81,5640
108,2023-03-08 12:54,17.1,0,195.8,5.2,1009,1019.1,44.2,5.82,5640
108,2023-03-08 12:55,17,0,198.9,5.1,1009,1019.1,43.1,5.83,5640
108,2023-03-08 12:56,17,0,218.9,5.1,1009,1019.1,43.6,5.83,5640
108,2023-03-08 12:57,16.9,0,200.1,3.9,1009,1019.1,41.9,5.84,5640
108,2023-03-08 12:58,16.9,0,205.3,4.2,1009,1019.1,44.1,5.85,5640
108,2023-03-08 12:59,16.9,0,214,2.7,1009,1019.1,42.8,5.86,5640
108,2023-03-08 13:00,16.9,0,220.4,4,1009,1019.1,43,5.87,5640
108,2023-03-08 13:01,16.9,0,267.3,4.1,1009,1019.1,42.3,5.87,5640
108,2023-03-08 13:02,16.8,0,262.9,3.9,1009.1,1019.2,43.8,5.88,5640
108,2023-03-08 13:03,16.8,0,244.1,3.8,1009.1,1019.2,43.6,5.89,5640
108,2023-03-08 13:04,16.8,0,238.5,4.7,1009.1,1019.2,43,5.9,5640
108,2023-03-08 13:05,16.8,0,219.8,4.1,1009.1,1019.2,44.6,5.91,5640
108,2023-03-08 13:06,16.8,0,226.5,3.7,1009,1019.1,42.9,5.92,5640
108,2023-03-08 13:07,16.8,0,229.6,2.6,1009,1019.1,44,5.93,5640
108,2023-03-08 13:08,16.8,0,215.8,2.2,1009,1019.1,43.6,5.94,5640
108,2023-03-08 13:09,16.8,0,192.8,3.7,1009,1019.1,43.2,5.95,5640
108,2023-03-08 13:10,16.8,0,198.2,3.5,1009,1019.1,43.4,5.95,5640
108,2023-03-08 13:11,16.8,0,196.6,2.7,1009,1019.1,43.5,5.97,5640
108,2023-03-08 13:12,16.9,0,255.3,1.6,1009,1019.1,43.7,5.99,5640
108,2023-03-08 13:13,16.9,0,247.2,1.9,1008.9,1019,43.8,6.01,5640
108,2023-03-08 13:14,16.9,0,242.9,3.1,1008.9,1019,42,6.03,5640
108,2023-03-08 13:15,17,0,194.3,2.3,1008.9,1019,43.2,6.04,5640
108,2023-03-08 13:16,17,0,199.8,2.3,1009,1019.1,44.3,6.04,5640
108,2023-03-08 13:17,17,0,204.1,2.4,1008.9,1019,43.5,6.06,5640
108,2023-03-08 13:18,17,0,236.4,3.3,1008.9,1019,44.2,6.07,5640
108,2023-03-08 13:19,16.9,0,270.2,2.3,1008.9,1019,42.6,6.08,5640
108,2023-03-08 13:20,16.9,0,270.6,2.7,1008.9,1019,42.4,6.08,5640
108,2023-03-08 13:21,16.9,0,266.7,4.2,1008.9,1019,43.4,6.09,5640
108,2023-03-08 13:22,16.8,0,260.4,3.4,1008.9,1019,43,6.1,5640
108,2023-03-08 13:23,16.8,0,247.1,4.4,1008.9,1019,43.8,6.1,5640
108,2023-03-08 13:24,16.8,0,248.7,2.8,1008.9,1019,43.7,6.11,5640
108,2023-03-08 13:25,16.8,0,258.5,3.1,1008.9,1019,43.3,6.12,5640
108,2023-03-08 13:26,16.8,0,277.5,1.9,1008.9,1019,43.8,6.13,5640
108,2023-03-08 13:27,16.9,0,238.4,2.3,1008.8,1018.9,42.5,6.13,5640
108,2023-03-08 13:28,16.9,0,264.5,2.1,1008.8,1018.9,43.2,6.14,5640
108,2023-03-08 13:29,16.9,0,259.6,3.9,1008.8,1018.9,42.4,6.16,5640
108,2023-03-08 13:30,16.9,0,254.3,3.1,1008.8,1018.9,42.8,6.18,5640
108,2023-03-08 13:31,16.9,0,263.2,2.7,1008.8,1018.9,43.1,6.2,5640
108,2023-03-08 13:32,16.9,0,286.4,3.9,1008.8,1018.9,42.4,6.22,5640
108,2023-03-08 13:33,16.9,0,282,3,1008.7,1018.8,42.3,6.23,5640
108,2023-03-08 13:34,16.9,0,260.1,3.2,1008.8,1018.9,42.5,6.25,5640
108,2023-03-08 13:35,16.9,0,279.6,2.4,1008.7,1018.8,42.9,6.26,5640
108,2023-03-08 13:36,16.9,0,260.6,2.5,1008.7,1018.8,43.1,6.26,5640
108,2023-03-08 13:37,16.9,0,260.9,2.6,1008.7,1018.8,42.4,6.27,5640
108,2023-03-08 13:38,16.9,0,272.6,2,1008.7,1018.8,42.7,6.28,5640
108,2023-03-08 13:39,16.9,0,249.6,1.8,1008.7,1018.8,43,6.29,5640
108,2023-03-08 13:40,16.9,0,297.4,3.4,1008.7,1018.8,42.9,6.3,5640
108,2023-03-08 13:41,16.9,0,243.4,1.5,1008.7,1018.8,42.5,6.31,5640
108,2023-03-08 13:42,16.9,0,245.5,2.7,1008.6,1018.7,42.8,6.32,5640
108,2023-03-08 13:43,16.9,0,259.5,4.1,1008.6,1018.7,42.7,6.33,5640
108,2023-03-08 13:44,16.9,0,271,4,1008.6,1018.7,42,6.34,5640
108,2023-03-08 13:45,16.9,0,261.1,2.7,1008.6,1018.7,41.6,6.35,5640
108,2023-03-08 13:46,16.9,0,245.6,2.3,1008.6,1018.7,41.7,6.37,5640
108,2023-03-08 13:47,16.8,0,280.3,2.8,1008.6,1018.7,42.8,6.37,5640
108,2023-03-08 13:48,16.8,0,260.6,2.8,1008.6,1018.7,42.3,6.38,5640
108,2023-03-08 13:49,16.8,0,259,3.1,1008.6,1018.7,41.8,6.39,5640
108,2023-03-08 13:50,16.8,0,260.8,3.2,1008.6,1018.7,42.2,6.4,5640
108,2023-03-08 13:51,16.7,0,278.2,3.8,1008.6,1018.7,41.8,6.41,5640
108,2023-03-08 13:52,16.7,0,252.9,4.2,1008.6,1018.7,42.3,6.42,5640
108,2023-03-08 13:53,16.7,0,256.7,2.8,1008.7,1018.8,41.9,6.43,5640
108,2023-03-08 13:54,16.7,0,289.2,3.3,1008.6,1018.7,40.9,6.44,5640
108,2023-03-08 13:55,16.7,0,249.3,2.8,1008.7,1018.8,41.3,6.44,5640
108,2023-03-08 13:56,16.6,0,258,2.9,1008.6,1018.7,43.4,6.45,5640
108,2023-03-08 13:57,16.6,0,264.9,3.6,1008.6,1018.7,41.8,6.46,5640
108,2023-03-08 13:58,16.5,0,256.8,3.2,1008.6,1018.7,40.7,6.46,5640
108,2023-03-08 13:59,16.5,0,296.6,2.8,1008.6,1018.7,42.1,6.47,5640
108,2023-03-08 14:00,16.4,0,258.2,4.2,1008.6,1018.7,41.2,6.47,5640
108,2023-03-08 14:01,16.4,0,247.3,2.7,1008.6,1018.7,42.2,6.47,5640
108,2023-03-08 14:02,16.4,0,285.8,2.7,1008.6,1018.7,42.1,6.48,5640
108,2023-03-08 14:03,16.4,0,274,2.6,1008.7,1018.8,42.4,6.48,5640
108,2023-03-08 14:04,16.3,0,278.4,2.5,1008.7,1018.8,43.1,6.49,5640
108,2023-03-08 14:05,16.3,0,278.9,4.4,1008.7,1018.8,42.8,6.49,5640
108,2023-03-08 14:06,16.2,0,286.3,4.4,1008.7,1018.9,42.5,6.49,5640
108,2023-03-08 14:07,16.2,0,284.1,4.4,1008.7,1018.9,41.8,6.5,5640
108,2023-03-08 14:08,16.2,0,267.4,5.6,1008.7,1018.9,42.4,6.5,5640
108,2023-03-08 14:09,16.1,0,270.4,4.5,1008.7,1018.9,43.1,6.5,5640
108,2023-03-08 14:10,16.1,0,272.1,4.5,1008.7,1018.9,42.6,6.51,5640
108,2023-03-08 14:11,16.1,0,265.1,4.3,1008.7,1018.9,43.1,6.51,5640
108,2023-03-08 14:12,16.1,0,284,4,1008.7,1018.9,43.3,6.52,5640
108,2023-03-08 14:13,16.1,0,289.8,5.3,1008.7,1018.9,41.7,6.53,5640
108,2023-03-08 14:14,16.1,0,290.3,4.7,1008.7,1018.9,43,6.54,5640
108,2023-03-08 14:15,16.1,0,286.5,3.9,1008.7,1018.9,42.5,6.54,5640
108,2023-03-08 14:16,16.2,0,256.2,4.8,1008.7,1018.9,42.9,6.56,5640
108,2023-03-08 14:17,16.2,0,241.5,4.4,1008.7,1018.9,43.2,6.57,5640
108,2023-03-08 14:18,16.2,0,271.3,3.5,1008.7,1018.9,43.6,6.59,5640
108,2023-03-08 14:19,16.2,0,296.7,2.3,1008.7,1018.9,43.2,6.6,5640
108,2023-03-08 14:20,16.2,0,286.5,3.4,1008.7,1018.9,43.3,6.6,5640
108,2023-03-08 14:21,16.2,0,293.7,3.5,1008.7,1018.9,42.9,6.61,5640
108,2023-03-08 14:22,16.2,0,291.4,3.6,1008.6,1018.8,43.7,6.62,5640
108,2023-03-08 14:23,16.2,0,295.7,2.9,1008.6,1018.8,43.2,6.63,5640
108,2023-03-08 14:24,16.2,0,285.8,3.4,1008.6,1018.8,43.5,6.64,5640
108,2023-03-08 14:25,16.2,0,312.5,3,1008.6,1018.8,43.8,6.65,5640
108,2023-03-08 14:26,16.2,0,289.1,3.5,1008.6,1018.8,44.3,6.66,5640
108,2023-03-08 14:27,16.2,0,298.5,3.8,1008.6,1018.8,44.3,6.67,5640
108,2023-03-08 14:28,16.1,0,311.4,4.3,1008.6,1018.8,43.3,6.67,5640
108,2023-03-08 14:29,16.1,0,301.4,4.8,1008.6,1018.8,44,6.68,5640
108,2023-03-08 14:30,16.1,0,291.1,5,1008.6,1018.8,44.1,6.69,5640
108,2023-03-08 14:31,16.1,0,295.5,4.8,1008.6,1018.8,44.2,6.7,5640
108,2023-03-08 14:32,16.1,0,299.6,2.6,1008.6,1018.8,43.4,6.71,5640
108,2023-03-08 14:33,16.1,0,291.4,3.9,1008.5,1018.7,43.8,6.72,5640
108,2023-03-08 14:34,16.1,0,296,2.6,1008.5,1018.7,44.5,6.73,5640
108,2023-03-08 14:35,16.1,0,310.3,3.6,1008.5,1018.7,42.9,6.75,5640
108,2023-03-08 14:36,16.2,0,294.8,2.9,1008.5,1018.7,43.2,6.78,5640
108,2023-03-08 14:37,16.2,0,323.4,3.3,1008.5,1018.7,44,6.8,5700
108,2023-03-08 14:38,16.3,0,303.8,3.1,1008.5,1018.6,44.1,6.83,5700
108,2023-03-08 14:39,16.3,0,304.7,3,1008.5,1018.6,43.7,6.85,5700
108,2023-03-08 14:40,16.3,0,299.3,2.6,1008.5,1018.6,43.9,6.86,5700
108,2023-03-08 14:41,16.3,0,295.9,4,1008.5,1018.6,44.3,6.88,5700
108,2023-03-08 14:42,16.3,0,302.1,3.7,1008.5,1018.6,44.1,6.9,5700
108,2023-03-08 14:43,16.3,0,300.9,3.2,1008.5,1018.6,44.7,6.91,5700
108,2023-03-08 14:44,16.3,0,276.8,4.5,1008.6,1018.7,44.4,6.91,5700
108,2023-03-08 14:45,16.2,0,298.5,3.6,1008.6,1018.8,44.2,6.92,5700
108,2023-03-08 14:46,16.2,0,304.6,3.7,1008.5,1018.7,44.6,6.93,5700
108,2023-03-08 14:47,16.2,0,293.6,3.4,1008.5,1018.7,44.1,6.94,5700
108,2023-03-08 14:48,16.2,0,310,3.4,1008.5,1018.7,44.8,6.95,5700
108,2023-03-08 14:49,16.2,0,305.3,3.1,1008.5,1018.7,44.2,6.96,5700
108,2023-03-08 14:50,16.2,0,319.1,3.8,1008.5,1018.7,44.5,6.97,5700
108,2023-03-08 14:51,16.1,0,323.5,4.3,1008.5,1018.7,43.5,6.98,5700
108,2023-03-08 14:52,16.1,0,308,3.7,1008.5,1018.7,42.5,6.98,5700
108,2023-03-08 14:53,16.1,0,312.6,2.8,1008.5,1018.7,44,6.99,5700
108,2023-03-08 14:54,16,0,313.2,3.7,1008.4,1018.6,44.3,7,5700
108,2023-03-08 14:55,16,0,309.7,5,1008.4,1018.6,45,7,5700
108,2023-03-08 14:56,15.9,0,309.4,5,1008.4,1018.6,44.2,7.01,5700
108,2023-03-08 14:57,15.9,0,310.6,4.6,1008.5,1018.7,43.9,7.02,5700
108,2023-03-08 14:58,15.9,0,311.7,4.4,1008.5,1018.7,42.2,7.02,5700
108,2023-03-08 14:59,15.9,0,295.8,3.1,1008.5,1018.7,44.5,7.03,5700
108,2023-03-08 15:00,15.9,0,273.9,2.2,1008.5,1018.7,45.1,7.04,5700
108,2023-03-08 15:01,15.9,0,292.9,3.1,1008.5,1018.7,44.8,7.05,5700
108,2023-03-08 15:02,15.9,0,306.1,3,1008.5,1018.7,44.7,7.06,5700
108,2023-03-08 15:03,15.9,0,313.3,4.6,1008.5,1018.7,44.6,7.07,5700
108,2023-03-08 15:04,15.9,0,329.7,5.1,1008.5,1018.7,45.6,7.08,5700
108,2023-03-08 15:05,15.8,0,321.7,4.1,1008.5,1018.7,45.3,7.09,5700
108,2023-03-08 15:06,15.8,0,317.7,3.9,1008.4,1018.6,43.9,7.09,5700
108,2023-03-08 15:07,15.8,0,322.3,4,1008.4,1018.6,45.1,7.1,5700
108,2023-03-08 15:08,15.8,0,299.7,4.2,1008.4,1018.6,44.6,7.11,5700
108,2023-03-08 15:09,15.8,0,297.3,5,1008.4,1018.6,44.5,7.12,5700
108,2023-03-08 15:10,15.7,0,298.2,3.4,1008.4,1018.6,44.3,7.13,5700
108,2023-03-08 15:11,15.8,0,294.2,3.6,1008.4,1018.6,43.3,7.14,5700
108,2023-03-08 15:12,15.8,0,277.5,3.1,1008.5,1018.7,44.7,7.15,5700
108,2023-03-08 15:13,15.8,0,279,2.9,1008.5,1018.7,44.6,7.16,5700
108,2023-03-08 15:14,15.8,0,284.7,3.7,1008.5,1018.7,44.6,7.17,5700
108,2023-03-08 15:15,15.7,0,283.9,2.5,1008.5,1018.7,45,7.18,5700
108,2023-03-08 15:16,15.8,0,319.5,3.3,1008.5,1018.7,45.2,7.19,5700
108,2023-03-08 15:17,15.8,0,297.1,3.9,1008.5,1018.7,45.3,7.2,5700
108,2023-03-08 15:18,15.8,0,302,3.1,1008.5,1018.7,45.3,7.21,5700
108,2023-03-08 15:19,15.8,0,305.5,3.1,1008.5,1018.7,43.3,7.22,5700
108,2023-03-08 15:20,15.8,0,304.3,3,1008.4,1018.6,44.4,7.23,5700
108,2023-03-08 15:21,15.8,0,292.9,2.1,1008.4,1018.6,43.7,7.24,5700
108,2023-03-08 15:22,15.8,0,292.5,3.3,1008.4,1018.6,44.5,7.25,5700
108,2023-03-08 15:23,15.8,0,288.3,2.8,1008.4,1018.6,44.9,7.27,5700
108,2023-03-08 15:24,15.7,0,291.6,3.7,1008.3,1018.5,44.9,7.27,5700
108,2023-03-08 15:25,15.7,0,298.4,3.7,1008.4,1018.6,44.9,7.28,5700
108,2023-03-08 15:26,15.7,0,319.1,3.8,1008.4,1018.6,45.8,7.3,5700
108,2023-03-08 15:27,15.7,0,322,4.5,1008.4,1018.6,44.4,7.32,5700
108,2023-03-08 15:28,15.7,0,305.9,5.4,1008.4,1018.6,45.4,7.34,5700
108,2023-03-08 15:29,15.7,0,305.9,4.6,1008.4,1018.6,45.5,7.35,5700
108,2023-03-08 15:30,15.7,0,315.4,4.5,1008.5,1018.7,45.7,7.37,5700
108,2023-03-08 15:31,15.7,0,319.1,4.3,1008.5,1018.7,45.5,7.39,5700
108,2023-03-08 15:32,15.7,0,296.7,4.7,1008.5,1018.7,45.1,7.42,5700
108,2023-03-08 15:33,15.7,0,301.1,5,1008.4,1018.6,45.9,7.44,5760
108,2023-03-08 15:34,15.8,0,314.6,4.5,1008.4,1018.6,44.8,7.47,5820
108,2023-03-08 15:35,15.8,0,326.8,4.1,1008.3,1018.5,45.5,7.49,5820
108,2023-03-08 15:36,15.8,0,311,2.7,1008.3,1018.5,44.3,7.51,5820
108,2023-03-08 15:37,15.9,0,306.6,3.8,1008.3,1018.5,45.2,7.54,5880
108,2023-03-08 15:38,15.9,0,321.7,3.1,1008.3,1018.5,43.9,7.57,5940
108,2023-03-08 15:39,16,0,328.4,2.6,1008.3,1018.5,44.1,7.59,6000
108,2023-03-08 15:40,16,0,312.5,2.1,1008.3,1018.5,45.1,7.62,6000
108,2023-03-08 15:41,16.1,0,310.6,2.4,1008.3,1018.5,45,7.64,6060
108,2023-03-08 15:42,16.1,0,294,2.7,1008.3,1018.5,44.1,7.67,6120
108,2023-03-08 15:43,16.1,0,276.4,2.1,1008.4,1018.6,44.1,7.69,6120
108,2023-03-08 15:44,16.2,0,297.7,2.7,1008.4,1018.6,43.6,7.71,6180
108,2023-03-08 15:45,16.2,0,271.6,2.7,1008.4,1018.6,44.1,7.74,6300
108,2023-03-08 15:46,16.3,0,257.4,2,1008.4,1018.5,44.8,7.75,6300
108,2023-03-08 15:47,16.3,0,297.4,2.8,1008.4,1018.5,44.4,7.77,6300
108,2023-03-08 15:48,16.3,0,320.8,2.5,1008.4,1018.5,44.7,7.79,6300
108,2023-03-08 15:49,16.3,0,299,2.2,1008.4,1018.5,44.4,7.81,6300
108,2023-03-08 15:50,16.3,0,289.9,1.8,1008.4,1018.5,44.3,7.82,6300
108,2023-03-08 15:51,16.3,0,284.2,2.5,1008.4,1018.5,44.2,7.84,6300
108,2023-03-08 15:52,16.2,0,297.3,3.2,1008.4,1018.6,45.1,7.86,6300
108,2023-03-08 15:53,16.3,0,314.4,2.6,1008.4,1018.5,45.3,7.87,6300
108,2023-03-08 15:54,16.2,0,308.7,2,1008.4,1018.6,45.7,7.87,6300
108,2023-03-08 15:55,16.2,0,287.2,2.5,1008.4,1018.6,45.6,7.88,6300
108,2023-03-08 15:56,16.2,0,296.8,1.5,1008.4,1018.6,44.4,7.89,6300
108,2023-03-08 15:57,16.2,0,303.4,2.6,1008.4,1018.6,44.5,7.9,6300
108,2023-03-08 15:58,16.2,0,322.2,2.8,1008.4,1018.6,46,7.91,6300
108,2023-03-08 15:59,16.2,0,282,2.4,1008.4,1018.6,45.6,7.92,6300
108,2023-03-08 16:00,16.1,0,287.4,2.7,1008.3,1018.5,45.3,7.93,6300
108,2023-03-08 16:01,16.1,0,294.9,2.3,1008.3,1018.5,46.4,7.94,6300
108,2023-03-08 16:02,16.1,0,321.5,2.6,1008.3,1018.5,45.8,7.95,6300
108,2023-03-08 16:03,16.1,0,319,3.3,1008.3,1018.5,46.7,7.96,6300
108,2023-03-08 16:04,16.1,0,313.5,3.2,1008.3,1018.5,45.6,7.96,6300
108,2023-03-08 16:05,16.1,0,319,2.3,1008.3,1018.5,46.6,7.97,6300
108,2023-03-08 16:06,16.1,0,311.7,2,1008.4,1018.6,44.8,7.98,6300
108,2023-03-08 16:07,16.1,0,276.5,2.5,1008.4,1018.6,46.5,7.98,6300
108,2023-03-08 16:08,16,0,294,2.6,1008.4,1018.6,47.2,7.99,6300
108,2023-03-08 16:09,16,0,283.1,3,1008.4,1018.6,47,8,6300
108,2023-03-08 16:10,16,0,277.3,2.7,1008.4,1018.6,46.9,8,6300
108,2023-03-08 16:11,16,0,286.9,2.6,1008.4,1018.6,46.8,8.01,6300
108,2023-03-08 16:12,15.9,0,298.5,1.8,1008.4,1018.6,47,8.02,6300
108,2023-03-08 16:13,15.9,0,299,2.4,1008.4,1018.6,46.3,8.02,6300
108,2023-03-08 16:14,15.9,0,285.2,3.3,1008.4,1018.6,47,8.03,6300
108,2023-03-08 16:15,15.9,0,284.6,2.7,1008.4,1018.6,47.4,8.04,6300
108,2023-03-08 16:16,15.9,0,287.3,3,1008.4,1018.6,47.3,8.05,6300
108,2023-03-08 16:17,15.9,0,289.7,2.5,1008.3,1018.5,46.7,8.05,6300
108,2023-03-08 16:18,15.8,0,286.9,2.7,1008.3,1018.5,46.5,8.06,6300
108,2023-03-08 16:19,15.8,0,294,3.2,1008.2,1018.4,47.1,8.07,6300
108,2023-03-08 16:20,15.8,0,296.8,3.4,1008.2,1018.4,47.7,8.07,6300
108,2023-03-08 16:21,15.8,0,312.7,2.8,1008.2,1018.4,47.6,8.08,6300
108,2023-03-08 16:22,15.8,0,301.9,3,1008.2,1018.4,45.8,8.09,6300
108,2023-03-08 16:23,15.8,0,296.8,2.2,1008.2,1018.4,46.8,8.09,6300
108,2023-03-08 16:24,15.8,0,289.2,2.5,1008.3,1018.5,47.7,8.1,6300
108,2023-03-08 16:25,15.8,0,284.9,2.6,1008.3,1018.5,47.1,8.1,6300
108,2023-03-08 16:26,15.8,0,251.6,2.3,1008.4,1018.6,47,8.11,6300
108,2023-03-08 16:27,15.8,0,244.4,3.2,1008.4,1018.6,46.9,8.12,6300
108,2023-03-08 16:28,15.8,0,252.4,2.9,1008.4,1018.6,46.7,8.12,6300
108,2023-03-08 16:29,15.7,0,259.9,3.3,1008.4,1018.6,47.2,8.13,6300
108,2023-03-08 16:30,15.7,0,259.2,3.2,1008.5,1018.7,48.2,8.13,6300
108,2023-03-08 16:31,15.7,0,260.4,2.8,1008.5,1018.7,47.4,8.14,6300
108,2023-03-08 16:32,15.7,0,257.6,2.8,1008.5,1018.7,46.7,8.14,6300
108,2023-03-08 16:33,15.7,0,281.5,3,1008.5,1018.7,47.5,8.15,6300
108,2023-03-08 16:34,15.7,0,255.2,3.2,1008.5,1018.7,48.2,8.15,6300
